Order Date,City,Category,Sub-Category,Product Name,Sales,Quantity
2015-11-10,Brentwood,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2
2017-06-16,Chapel Hill,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.015999999999998,3
2016-01-22,Morristown,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6
2017-12-09,Cincinnati,Office Supplies,Storage,Safco Commercial Shelving,37.208,1
2017-12-09,Cincinnati,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3
2017-12-28,San Francisco,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4
2015-07-30,San Francisco,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7
2015-07-30,San Francisco,Furniture,Furnishings,Regeneration Desk Collection,5.28,3
2015-07-30,San Francisco,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3
2017-09-16,Inglewood,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2
2017-09-16,Inglewood,Office Supplies,Art,Newell 330,5.98,1
2017-10-13,Philadelphia,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2
2017-10-13,Philadelphia,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4
2017-10-13,Philadelphia,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6
2017-10-13,Philadelphia,Office Supplies,Labels,Avery 489,24.84,3
2015-09-26,Houston,Office Supplies,Binders,Round Ring Binders,2.08,5
2015-09-26,Houston,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7
2015-11-02,Los Angeles,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5
2015-09-26,Portland,Office Supplies,Paper,Easy-staple paper,141.76,5
2015-09-26,Portland,Technology,Accessories,Microsoft Arc Touch Mouse,239.80000000000004,5
2015-09-26,Portland,Office Supplies,Paper,Xerox 216,31.104000000000006,6
2016-12-18,Tamarac,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7
2016-12-18,Tamarac,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2
2016-12-18,Tamarac,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5
2016-11-20,Columbus,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7
2016-11-20,Columbus,Office Supplies,Labels,Avery 512,18.496,8
2016-11-20,Columbus,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.98400000000004,2
2016-11-20,Columbus,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3
2014-12-26,Colorado Springs,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8
2014-12-26,Colorado Springs,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35200000000003,3
2014-12-26,Colorado Springs,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.35200000000003,3
2014-12-26,Colorado Springs,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.60000000000001,5
2014-12-26,Colorado Springs,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552000000000003,3
2016-10-28,Belleville,Office Supplies,Paper,Xerox 223,32.400000000000006,5
2016-10-28,Belleville,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8
2016-10-28,Belleville,Office Supplies,Paper,Xerox 1939,56.91,3
2016-10-28,Belleville,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4
2016-10-28,Belleville,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1
2017-11-19,Chicago,Furniture,Tables,BPI Conference Tables,219.075,3
2015-05-04,New York City,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2
2014-12-30,Taylor,Office Supplies,Art,Newell 350,9.84,3
2014-06-01,Lakewood,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3
2014-06-01,Lakewood,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.20000000000005,6
2017-04-15,Arlington,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1
2016-09-12,Arvada,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136000000000005,4
2016-09-12,Arvada,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2
2016-09-12,Arvada,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1
2016-09-12,Arvada,Office Supplies,Labels,Avery 509,6.264,3
2014-09-27,Hackensack,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.53999999999999,3
2014-08-09,Saint Petersburg,Technology,Phones,AT&T 1070 Corded Phone,178.384,2
2014-08-09,Saint Petersburg,Office Supplies,Paper,Xerox 21,15.552000000000003,3
2014-12-28,Philadelphia,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4
2014-11-04,New York City,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1
2014-11-04,New York City,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2
2014-11-04,New York City,Technology,Phones,Panasonic Kx-TS550,275.94,6
2014-11-04,New York City,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4
2014-11-04,New York City,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1
2014-09-19,Long Beach,Office Supplies,Fasteners,OIC Binder Clips,7.16,2
2016-04-23,Hesperia,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6
2016-04-23,Hesperia,Technology,Accessories,Logitech Wireless Headset h800,99.99,1
2017-11-03,Murfreesboro,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1
2016-08-30,Philadelphia,Technology,Phones,Aastra 57i VoIP phone,290.898,3
2016-08-30,Philadelphia,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2
2016-08-30,Philadelphia,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4
2016-08-30,Philadelphia,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10
2016-08-30,Philadelphia,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.76400000000001,6
2016-04-25,Philadelphia,Technology,Phones,AT&T 841000 Phone,82.8,2
2016-04-25,Philadelphia,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724000000000004,2
2016-04-25,Philadelphia,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896000000000001,3
2015-09-01,Los Angeles,Office Supplies,Binders,Storex Dura Pro Binders,4.752000000000001,1
2015-09-01,Los Angeles,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2
2015-09-01,Los Angeles,Office Supplies,Binders,Avery Non-Stick Binders,14.368000000000002,4
2014-07-12,San Francisco,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001,2
2014-07-12,San Francisco,Furniture,Tables,Hon 5100 Series Wood Tables,698.3520000000001,3
2015-06-22,Layton,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4
2014-04-13,Philadelphia,Office Supplies,Art,Newell 314,17.856,4
2014-04-13,Philadelphia,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.9700000000001,10
2014-04-13,Philadelphia,Office Supplies,Fasteners,Staples,30.992,13
2014-04-13,Philadelphia,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12
2015-12-20,Austin,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.80000000000001,4
2017-06-15,San Francisco,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3
2017-07-08,Lowell,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3
2017-07-08,Lowell,Office Supplies,Paper,Easy-staple paper,24.56,2
2017-07-08,Lowell,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2
2016-09-01,New York City,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1
2016-09-01,New York City,Office Supplies,Paper,Xerox 1881,24.56,2
2016-09-01,New York City,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1
2016-09-01,New York City,Office Supplies,Paper,Xerox 1881,49.12,4
2016-09-01,New York City,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168000000001,4
2016-04-08,New York City,Furniture,Bookcases,Sauder Barrister Bookcases,388.70400000000006,6
2016-04-08,New York City,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2
2016-04-08,New York City,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4
2016-04-08,New York City,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5
2016-04-23,Charlotte,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24000000000001,5
2017-03-08,Columbus,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8
2017-03-08,Columbus,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2
2017-09-25,New York City,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2
2017-09-25,New York City,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3
2017-09-25,New York City,Office Supplies,Art,Newell 333,5.56,2
2017-09-25,New York City,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8
2014-09-24,San Francisco,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4
2016-10-21,Manchester,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4
2016-10-21,Manchester,Office Supplies,Supplies,Staple remover,7.36,2
2016-10-21,Manchester,Office Supplies,Storage,Pizazz Global Quick File,104.79,7
2016-10-21,Manchester,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4
2017-05-29,Harlingen,Office Supplies,Paper,Xerox 1930,25.920000000000005,5
2017-05-29,Harlingen,Office Supplies,Storage,File Shuttle I and Handi-File,53.42400000000001,3
2014-07-23,Tucson,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.160000000000002,5
2014-07-23,Tucson,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8
2014-07-23,Tucson,Office Supplies,Art,Newell 324,9.24,1
2014-07-23,Tucson,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10
2016-09-28,Quincy,Office Supplies,Paper,Xerox 1960,99.136,4
2017-08-27,Franklin,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.4239999999998,7
2015-04-28,Houston,Office Supplies,Appliances,Holmes Odor Grabber,8.651999999999997,3
2015-04-28,Houston,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3
2015-04-28,Houston,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998,4
2016-10-28,San Francisco,Office Supplies,Paper,Southworth Structures Collection,50.96,7
2016-10-28,San Francisco,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3
2015-06-26,Taylor,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2
2015-11-27,Pembroke Pines,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3
2015-11-27,Pembroke Pines,Technology,Accessories,Logitech Media Keyboard K200,83.97600000000001,3
2015-12-03,Philadelphia,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4
2015-12-03,Philadelphia,Furniture,Furnishings,3M Hangers With Command Adhesive,2.9600000000000004,1
2014-11-24,Cincinnati,Office Supplies,Art,Crayola Colored Pencils,2.624,1
2017-12-11,New York City,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4
2017-12-11,New York City,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2
2014-09-21,Des Moines,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2
2014-09-21,Des Moines,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3
2014-06-07,Peoria,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.461999999999996,3
2017-06-30,Las Vegas,Office Supplies,Binders,Tuf-Vin Binders,75.792,3
2017-10-17,Warwick,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2
2017-10-17,Warwick,Office Supplies,Paper,Xerox 1958,12.96,2
2015-10-31,Jackson,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4
2016-09-08,Houston,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952000000000005,3
2016-09-08,Houston,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4
2016-09-08,Houston,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4
2016-09-08,Houston,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2
2014-12-24,Miami,Office Supplies,Paper,Xerox 1974,9.568,2
2014-04-16,Wilmington,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6
2017-12-24,New York City,Office Supplies,Appliances,Staple holder,35.910000000000004,3
2017-12-08,San Francisco,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95000000000002,5
2017-12-08,San Francisco,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3
2017-12-08,San Francisco,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5
2017-12-08,San Francisco,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7
2017-12-08,San Francisco,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1
2017-12-08,San Francisco,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9
2017-12-08,San Francisco,Office Supplies,Paper,Xerox 1908,55.98,1
2017-12-08,San Francisco,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13
2017-12-08,San Francisco,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2
2017-11-03,Seattle,Office Supplies,Paper,Xerox 191,139.86,7
2017-11-03,Seattle,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4
2017-06-24,Huntington Beach,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8
2016-04-14,Los Angeles,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5
2017-11-06,Richmond,Office Supplies,Paper,Xerox 1987,5.78,1
2017-03-04,Los Angeles,Office Supplies,Art,American Pencil,9.32,4
2017-03-04,Los Angeles,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1
2014-06-22,Louisville,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6
2017-10-19,Lawrence,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4
2017-10-19,Lawrence,Office Supplies,Storage,Crate-A-Files,32.7,3
2017-08-21,Jackson,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4
2017-11-23,Canton,Furniture,Furnishings,Coloredge Poster Frame,28.4,2
2017-11-23,Canton,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8
2014-09-12,New Rochelle,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1
2017-10-01,San Antonio,Office Supplies,Art,Design Ebony Sketching Pencil,6.671999999999999,6
2016-04-15,Gastonia,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.58800000000005,2
2016-04-15,Gastonia,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7
2016-04-15,Gastonia,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5
2016-04-15,Gastonia,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2
2016-06-06,Lowell,Office Supplies,Storage,Letter Size Cart,714.3000000000001,5
2014-12-19,Jacksonville,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2
2014-12-19,Jacksonville,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5
2016-06-12,Chicago,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3
2016-06-12,Chicago,Office Supplies,Paper,Xerox 1908,313.488,7
2017-09-15,Houston,Office Supplies,Paper,Xerox 1897,31.872000000000003,8
2017-01-20,New York City,Furniture,Chairs,Global Deluxe Steno Chair,207.84600000000003,3
2016-09-05,Detroit,Furniture,Furnishings,Aluminum Document Frame,12.22,1
2016-09-05,Detroit,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3
2016-09-05,Detroit,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.94999999999999,3
2016-09-05,Detroit,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4
2016-09-05,Detroit,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3
2016-09-05,Detroit,Office Supplies,Labels,Avery 520,22.05,7
2017-03-20,Columbus,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1
2016-04-01,Auburn,Office Supplies,Art,Newell 345,59.52,3
2016-04-01,Auburn,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3
2016-04-01,Auburn,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6
2016-04-01,Auburn,Office Supplies,Art,50 Colored Long Pencils,30.48,3
2016-04-01,Auburn,Office Supplies,Art,Newell 342,9.84,3
2016-04-01,Auburn,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4
2017-10-20,Akron,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2
2017-10-20,Akron,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2
2016-12-13,Norman,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4
2014-02-12,Concord,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2
2016-09-26,Decatur,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3
2016-09-26,Decatur,Office Supplies,Envelopes,Staple envelope,8.928,2
2015-12-15,Seattle,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4
2015-12-15,Seattle,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9
2015-12-15,Seattle,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3
2016-04-22,Phoenix,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5
2016-04-22,Phoenix,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6
2016-04-22,Phoenix,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5
2016-04-22,Phoenix,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2
2016-04-22,Phoenix,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2
2015-01-17,Park Ridge,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.74400000000003,7
2017-03-31,Amarillo,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2
2016-12-16,Chicago,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.787999999999999,3
